id,正面を向いていること,顔のアップ度,背景がシンプルか,動物にピントが合っている,かわいい,写真の中の位置,明暗,猫が2匹以上写っている,成約した
025_018.jpg,5,5,5,4,2,4,2,0,0
025_022.jpg,5,4,3,4,3,4,2,0,0
025_029.jpg,3,3,3,5,4,3,2,0,1
026_001.jpg,5,3,2,4,4,3,3,0,1
026_008.jpg,5,3,4,5,3,3,3,0,0
026_009.jpg,2,3,1,3,4,5,3,0,0
026_011.jpg,4,3,3,3,5,3,3,0,1
026_015.jpg,5,5,5,5,3,3,3,0,0
026_016.jpg,2,3,2,2,2,3,3,0,0
026_020.jpg,4,5,3,3,3,3,3,0,1
026_024.jpg,5,5,3,5,3,4,5,0,0
026_026.jpg,5,5,5,5,5,3,3,0,1
026_027.jpg,5,4,5,3,3,3,3,0,0
027_000.jpg,5,5,5,5,5,3,3,0,1
027_017.jpg,5,5,5,5,3,3,3,0,0
027_018.jpg,5,5,5,4,3,3,3,0,0
027_019.jpg,5,3,3,5,4,3,3,0,1
027_020.jpg,5,5,4,3,2,4,2,0,0
027_027.jpg,3,3,3,3,4,3,3,0,1
027_029.jpg,5,5,3,5,3,3,3,0,0
028_002.jpg,5,5,3,5,3,5,2,0,0
028_004.jpg,5,5,5,5,5,5,2,0,1
028_015.jpg,5,3,4,4,5,3,2,0,0
028_017.jpg,5,3,3,4,5,3,3,0,1
028_018.jpg,5,5,5,3,3,3,3,0,0
028_024.jpg,5,5,5,5,4,3,3,0,1
029_003.jpg,5,5,3,3,2,3,1,0,0
029_004.jpg,5,3,2,3,2,3,1,0,0
029_024.jpg,5,3,5,3,4,3,3,0,1
029_029.jpg,5,4,3,5,3,3,3,0,0
030_004.jpg,5,3,3,5,5,3,3,0,0
030_006.jpg,5,5,3,5,3,5,3,0,0
030_009.jpg,2,5,4,5,5,3,3,0,1
030_012.jpg,3,5,5,5,5,3,3,0,1
030_022.jpg,5,4,5,2,3,3,4,0,0
030_023.jpg,3,3,2,4,4,3,3,0,1
030_025.jpg,5,3,3,2,2,3,3,0,0
030_026.jpg,3,5,5,2,3,3,3,0,1
030_028.jpg,5,5,5,3,3,3,3,0,0
030_029.jpg,5,5,5,3,2,3,3,0,0
031_004.jpg,3,5,5,5,5,3,3,0,1
031_010.jpg,4,5,5,5,5,3,3,0,1
031_019.jpg,3,4,3,5,4,5,2,0,0
031_027.jpg,5,4,5,4,3,3,3,0,0
031_028.jpg,5,5,3,3,3,3,3,0,0
032_002.jpg,2,3,5,3,5,5,3,0,1
032_003.jpg,5,4,5,5,5,4,2,0,0
032_015.jpg,3,3,3,5,4,3,3,0,0
032_019.jpg,4,5,5,3,3,3,5,0,0
032_026.jpg,2,3,3,4,5,3,3,0,1
033_006.jpg,1,5,3,4,5,3,1,0,1
033_009.jpg,2,5,4,4,4,3,2,0,0
033_011.jpg,3,4,5,5,3,3,2,0,0
033_012.jpg,4,5,3,3,3,3,3,0,0
033_017.jpg,3,5,3,5,5,3,3,0,1
033_018.jpg,5,3,3,2,4,4,3,0,0
033_019.jpg,3,3,3,4,5,3,3,0,0
033_021.jpg,5,5,5,4,4,3,3,0,1
033_022.jpg,2,4,3,3,3,3,1,0,0
033_025.jpg,3,5,5,3,3,3,3,0,1
034_001.jpg,4,3,5,3,5,3,3,0,1
034_026.jpg,5,4,3,4,3,3,3,0,0
034_027.jpg,5,5,4,3,3,3,1,0,0
034_028.jpg,5,4,4,4,3,3,2,0,0
034_029.jpg,3,4,3,5,5,3,2,0,1
035_004.jpg,5,3,3,5,3,5,3,0,1
035_005.jpg,5,5,5,5,3,3,3,0,0
035_006.jpg,4,4,5,5,3,3,4,0,0
036_000.jpg,2,3,2,3,4,3,2,0,0
036_005.jpg,3,2,3,5,5,3,3,0,1
036_006.jpg,4,5,5,5,3,3,3,0,1
036_008.jpg,5,3,3,5,3,3,3,0,0
036_016.jpg,5,5,5,4,2,4,2,0,0
036_018.jpg,4,5,5,5,3,3,4,0,0
036_019.jpg,5,4,3,5,5,3,3,0,1
036_020.jpg,3,5,3,5,5,4,3,0,1
036_021.jpg,5,3,4,5,5,3,3,0,0
036_023.jpg,5,5,5,3,4,3,3,0,0
036_024.jpg,5,3,3,4,2,3,3,0,0
036_029.jpg,5,5,5,3,4,3,3,0,1
037_000.jpg,4,4,3,5,3,3,3,0,0
037_001.jpg,3,3,3,4,4,3,4,0,0
037_002.jpg,3,5,3,5,5,3,3,0,1
037_003.jpg,3,4,3,5,5,3,3,0,0
037_004.jpg,5,5,5,5,5,3,3,0,1
037_005.jpg,4,3,3,4,2,3,3,0,0
037_006.jpg,3,3,3,5,5,3,3,0,0
037_007.jpg,5,5,3,5,5,3,3,0,1
037_013.jpg,5,3,5,5,4,3,3,0,1
037_023.jpg,5,3,2,5,3,3,2,0,0
037_026.jpg,3,5,5,5,5,3,3,0,0
037_028.jpg,5,3,5,4,3,3,3,0,0
038_000.jpg,5,3,3,5,3,3,3,0,0
038_002.jpg,5,5,5,5,4,3,3,0,1
038_010.jpg,5,3,3,5,4,3,3,0,1
038_015.jpg,5,3,5,3,3,3,4,0,0
038_016.jpg,4,5,4,5,4,3,3,0,1
038_020.jpg,2,3,2,5,4,3,3,0,0
039_000.jpg,5,3,3,4,3,3,5,0,0
039_013.jpg,4,5,3,4,5,3,2,0,1
